location_id;latitude;longitude;altitude_m;timestamp_utc;year;month;day;hour;day_of_year;solar_elevation_deg;solar_azimuth_deg;air_mass;sun_study_current_time;qa_flag;lux;ghi
Location_C;37.9616;23.74;89.0;2025-11-11T13:00:00+00:00;2025;11;11;13;315;21.53;224.04;2.7083;14.582;;12241.1;375.5
Location_C;37.9616;23.74;89.0;2025-11-11T14:00:00+00:00;2025;11;11;14;315;12.51;235.63;4.5273;15.582;;5593.7;206.6
Location_C;37.9616;23.74;89.0;2025-11-20T06:00:00+00:00;2025;11;20;6;324;7.75;122.48;7.0573;7.582;;2548.3;64.2
Location_C;37.9616;23.74;89.0;2025-11-20T07:00:00+00:00;2025;11;20;7;324;17.01;133.34;3.3833;8.582;;7195.8;224.1
Location_C;37.9616;23.74;89.0;2025-11-20T08:00:00+00:00;2025;11;20;8;324;24.65;146.03;2.387;9.582;;11960.0;371.6
Location_C;37.9616;23.74;89.0;2025-11-20T09:00:00+00:00;2025;11;20;9;324;29.94;160.76;1.9976;10.582;;14382.2;475.3
Location_C;37.9616;23.74;89.0;2025-11-20T10:00:00+00:00;2025;11;20;10;324;32.22;177.03;1.871;11.582;;15624.1;523.1
Location_C;37.9616;23.74;89.0;2025-11-20T11:00:00+00:00;2025;11;20;11;324;31.12;193.56;1.93;12.582;;15556.5;510.1
Location_C;37.9616;23.74;89.0;2025-11-20T12:00:00+00:00;2025;11;20;12;324;26.81;208.93;2.2088;13.582;;14213.8;438.0
Location_C;37.9616;23.74;89.0;2025-11-20T13:00:00+00:00;2025;11;20;13;324;19.91;222.34;2.9148;14.582;;11526.2;315.3
Location_C;37.9616;23.74;89.0;2025-11-20T14:00:00+00:00;2025;11;20;14;324;11.14;233.78;5.0494;15.582;;4675.5;157.7
Location_C;37.9616;23.74;89.0;2025-11-30T06:00:00+00:00;2025;11;30;6;334;5.91;123.36;8.9599;7.582;;2113.9;49.9
Location_C;37.9616;23.74;89.0;2025-11-30T07:00:00+00:00;2025;11;30;7;334;15.05;133.98;3.7997;8.582;;5785.3;216.5
Location_C;37.9616;23.74;89.0;2025-11-30T08:00:00+00:00;2025;11;30;8;334;22.61;146.33;2.5866;9.582;;11149.1;367.2
Location_C;37.9616;23.74;89.0;2025-11-30T09:00:00+00:00;2025;11;30;9;334;27.9;160.59;2.1301;10.582;;13613.3;474.3
Location_C;37.9616;23.74;89.0;2025-11-30T10:00:00+00:00;2025;11;30;10;334;30.26;176.3;1.9786;11.582;;14892.5;525.0
Location_C;37.9616;23.74;89.0;2025-11-30T11:00:00+00:00;2025;11;30;11;334;29.37;192.33;2.0331;12.582;;14822.7;515.4
Location_C;37.9616;23.74;89.0;2025-11-30T12:00:00+00:00;2025;11;30;12;334;25.34;207.35;2.3268;13.582;;13532.3;446.6
Location_C;37.9616;23.74;89.0;2025-11-30T13:00:00+00:00;2025;11;30;13;334;18.73;220.57;3.0889;14.582;;10392.0;326.1
Location_C;37.9616;23.74;89.0;2025-11-30T14:00:00+00:00;2025;11;30;14;334;10.22;231.93;5.4759;15.582;;4095.3;167.5
Location_C;37.9616;23.74;89.0;2025-12-01T06:00:00+00:00;2025;12;1;6;335;5.74;123.41;9.183;7.582;;2051.9;49.9
Location_C;37.9616;23.74;89.0;2025-12-01T07:00:00+00:00;2025;12;1;7;335;14.88;134.0;3.8422;8.582;;5670.2;218.5
Location_C;37.9616;23.74;89.0;2025-12-01T08:00:00+00:00;2025;12;1;8;335;22.44;146.33;2.6058;9.582;;11044.3;370.4
Location_C;37.9616;23.74;89.0;2025-12-01T09:00:00+00:00;2025;12;1;9;335;27.72;160.55;2.1423;10.582;;13566.3;478.0
Location_C;37.9616;23.74;89.0;2025-12-01T10:00:00+00:00;2025;12;1;10;335;30.1;176.21;1.988;11.582;;14771.3;530.5
Location_C;37.9616;23.74;89.0;2025-12-01T11:00:00+00:00;2025;12;1;11;335;29.23;192.2;2.0417;12.582;;14759.8;522.4
Location_C;37.9616;23.74;89.0;2025-12-01T12:00:00+00:00;2025;12;1;12;335;25.23;207.19;2.3361;13.582;;13372.4;454.5
Location_C;37.9616;23.74;89.0;2025-12-01T13:00:00+00:00;2025;12;1;13;335;18.65;220.41;3.1017;14.582;;10263.4;332.5
Location_C;37.9616;23.74;89.0;2025-12-01T14:00:00+00:00;2025;12;1;14;335;10.16;231.76;5.5045;15.582;;4038.0;171.6
Location_C;37.9616;23.74;89.0;2025-12-11T07:00:00+00:00;2025;12;11;7;345;13.36;133.96;4.2537;8.582;;4731.7;178.3
Location_C;37.9616;23.74;89.0;2025-12-11T08:00:00+00:00;2025;12;11;8;345;20.95;146.01;2.7791;9.582;;10310.7;326.9
Location_C;37.9616;23.74;89.0;2025-12-11T09:00:00+00:00;2025;12;11;9;345;26.33;159.88;2.2461;10.582;;12921.1;435.2
Location_C;37.9616;23.74;89.0;2025-12-11T10:00:00+00:00;2025;12;11;10;345;28.88;175.18;2.0638;11.582;;14204.8;491.8
Location_C;37.9616;23.74;89.0;2025-12-11T11:00:00+00:00;2025;12;11;11;345;28.25;190.88;2.1056;12.582;;14297.4;489.6
Location_C;37.9616;23.74;89.0;2025-12-11T12:00:00+00:00;2025;12;11;12;345;24.53;205.71;2.3977;13.582;;13040.3;429.0
Location_C;37.9616;23.74;89.0;2025-12-11T13:00:00+00:00;2025;12;11;13;345;18.21;218.88;3.1719;14.582;;9825.8;313.7
Location_C;37.9616;23.74;89.0;2025-12-11T14:00:00+00:00;2025;12;11;14;345;9.95;230.24;5.6137;15.582;;3889.9;160.2
Location_C;37.9616;23.74;89.0;2025-12-21T07:00:00+00:00;2025;12;21;7;355;12.35;133.33;4.5823;8.582;;4211.8;150.4
Location_C;37.9616;23.74;89.0;2025-12-21T08:00:00+00:00;2025;12;21;8;355;20.05;145.18;2.8963;9.582;;9916.9;299.9
Location_C;37.9616;23.74;89.0;2025-12-21T09:00:00+00:00;2025;12;21;9;355;25.6;158.84;2.3048;10.582;;12599.7;412.5
Location_C;37.9616;23.74;89.0;2025-12-21T10:00:00+00:00;2025;12;21;10;355;28.39;173.96;2.0965;11.582;;14089.6;470.6
Location_C;37.9616;23.74;89.0;2025-12-21T11:00:00+00:00;2025;12;21;11;355;28.02;189.56;2.1213;12.582;;14199.4;469.6
Location_C;37.9616;23.74;89.0;2025-12-21T12:00:00+00:00;2025;12;21;12;355;24.56;204.41;2.3948;13.582;;13027.7;409.9
Location_C;37.9616;23.74;89.0;2025-12-21T13:00:00+00:00;2025;12;21;13;355;18.47;217.67;3.1303;14.582;;9951.7;299.7
Location_C;37.9616;23.74;89.0;2025-12-21T14:00:00+00:00;2025;12;21;14;355;10.38;229.13;5.3977;15.582;;4075.8;152.5
Location_C;37.9616;23.74;89.0;2025-12-31T07:00:00+00:00;2025;12;31;7;365;11.93;132.2;4.736;8.582;;4002.1;155.4
Location_C;37.9616;23.74;89.0;2025-12-31T08:00:00+00:00;2025;12;31;8;365;19.81;143.95;2.9296;9.582;;9722.8;312.8
Location_C;37.9616;23.74;89.0;2025-12-31T09:00:00+00:00;2025;12;31;9;365;25.59;157.52;2.3054;10.582;;12518.2;432.5
Location_C;37.9616;23.74;89.0;2025-12-31T10:00:00+00:00;2025;12;31;10;365;28.65;172.64;2.0792;11.582;;14116.2;496.0
Location_C;37.9616;23.74;89.0;2025-12-31T11:00:00+00:00;2025;12;31;11;365;28.55;188.35;2.0858;12.582;;14326.9;499.6
Location_C;37.9616;23.74;89.0;2025-12-31T12:00:00+00:00;2025;12;31;12;365;25.31;203.39;2.3291;13.582;;13326.3;442.7
Location_C;37.9616;23.74;89.0;2025-12-31T13:00:00+00:00;2025;12;31;13;365;19.38;216.86;2.9908;14.582;;10724.8;335.3
Location_C;37.9616;23.74;89.0;2025-12-31T14:00:00+00:00;2025;12;31;14;365;11.39;228.5;4.9454;15.582;;4608.5;186.6
Location_D;37.964;23.7001;30.0;2025-01-01T07:00:00+00:00;2025;1;1;7;1;11.89;132.0;4.7488;8.58;;4612.7;156.9
Location_D;37.964;23.7001;30.0;2025-01-01T08:00:00+00:00;2025;1;1;8;1;19.81;143.74;2.93;9.58;;11014.2;315.8
Location_D;37.964;23.7001;30.0;2025-01-01T09:00:00+00:00;2025;1;1;9;1;25.63;157.3;2.3025;10.58;;13701.7;436.9
Location_D;37.964;23.7001;30.0;2025-01-01T10:00:00+00:00;2025;1;1;10;1;28.73;172.43;2.0741;11.58;;14977.4;502.9
Location_D;37.964;23.7001;30.0;2025-01-01T11:00:00+00:00;2025;1;1;11;1;28.67;188.17;2.078;12.58;;14891.2;508.7
Location_D;37.964;23.7001;30.0;2025-01-01T12:00:00+00:00;2025;1;1;12;1;25.46;203.25;2.3164;13.58;;13624.4;453.9
Location_D;37.964;23.7001;30.0;2025-01-01T13:00:00+00:00;2025;1;1;13;1;19.55;216.76;2.9659;14.58;;10785.1;343.4
Location_D;37.964;23.7001;30.0;2025-01-01T14:00:00+00:00;2025;1;1;14;1;11.58;228.44;4.8711;15.58;lux_dropout;2446.8;190.7
Location_D;37.964;23.7001;30.0;2025-01-11T07:00:00+00:00;2025;1;11;7;11;12.18;130.41;4.642;8.58;;4816.5;157.0
Location_D;37.964;23.7001;30.0;2025-01-11T08:00:00+00:00;2025;1;11;8;11;20.34;142.15;2.8574;9.58;;11394.0;315.8
Location_D;37.964;23.7001;30.0;2025-01-11T09:00:00+00:00;2025;1;11;9;11;26.44;155.79;2.2371;10.58;;14008.3;437.2
Location_D;37.964;23.7001;30.0;2025-01-11T10:00:00+00:00;2025;1;11;10;11;29.82;171.12;2.0049;11.58;;15379.0;505.3
Location_D;37.964;23.7001;30.0;2025-01-11T11:00:00+00:00;2025;1;11;11;11;30.01;187.19;1.9939;12.58;;15553.9;514.2
Location_D;37.964;23.7001;30.0;2025-01-11T12:00:00+00:00;2025;1;11;12;11;26.96;202.66;2.1976;13.58;;14233.8;463.2
Location_D;37.964;23.7001;30.0;2025-01-11T13:00:00+00:00;2025;1;11;13;11;21.13;216.51;2.7572;14.58;;11754.6;359.5
Location_D;37.964;23.7001;30.0;2025-01-11T14:00:00+00:00;2025;1;11;14;11;13.16;228.46;4.3152;15.58;;5432.8;212.7
Location_D;37.964;23.7001;30.0;2025-01-21T07:00:00+00:00;2025;1;21;7;21;13.13;128.51;4.3264;8.58;;5398.7;164.8
Location_D;37.964;23.7001;30.0;2025-01-21T08:00:00+00:00;2025;1;21;8;21;21.56;140.35;2.7051;9.58;;11922.9;329.6
Location_D;37.964;23.7001;30.0;2025-01-21T09:00:00+00:00;2025;1;21;9;21;27.96;154.2;2.1255;10.58;;14670.7;457.6
Location_D;37.964;23.7001;30.0;2025-01-21T10:00:00+00:00;2025;1;21;10;21;31.63;169.9;1.9022;11.58;;16017.9;532.4
Location_D;37.964;23.7001;30.0;2025-01-21T11:00:00+00:00;2025;1;21;11;21;32.01;186.51;1.8821;12.58;;16271.2;546.6
Location_D;37.964;23.7001;30.0;2025-01-21T12:00:00+00:00;2025;1;21;12;21;29.04;202.53;2.0536;13.58;;15004.2;499.3
Location_D;37.964;23.7001;30.0;2025-01-21T13:00:00+00:00;2025;1;21;13;21;23.19;216.84;2.5266;14.58;;12646.3;397.3
Location_D;37.964;23.7001;30.0;2025-01-21T14:00:00+00:00;2025;1;21;14;21;15.15;229.11;3.7772;15.58;;6840.7;249.4
Location_D;37.964;23.7001;30.0;2025-01-21T15:00:00+00:00;2025;1;21;15;21;5.63;239.63;9.3297;16.58;;1840.9;79.9
Location_D;37.964;23.7001;30.0;2025-01-31T07:00:00+00:00;2025;1;31;7;31;14.69;126.4;3.8881;8.58;;6431.4;205.3
Location_D;37.964;23.7001;30.0;2025-01-31T08:00:00+00:00;2025;1;31;8;31;23.42;138.4;2.5035;9.58;;12654.0;378.0
Location_D;37.964;23.7001;30.0;2025-01-31T09:00:00+00:00;2025;1;31;9;31;30.13;152.58;1.9863;10.58;;15557.5;511.4
Location_D;37.964;23.7001;30.0;2025-01-31T10:00:00+00:00;2025;1;31;10;31;34.06;168.85;1.7816;11.58;;16949.4;589.2
Location_D;37.964;23.7001;30.0;2025-01-31T11:00:00+00:00;2025;1;31;11;31;34.59;186.2;1.758;12.58;;17277.8;605.6
Location_D;37.964;23.7001;30.0;2025-01-31T12:00:00+00:00;2025;1;31;12;31;31.61;202.94;1.9028;13.58;;15991.1;559.4
Location_D;37.964;23.7001;30.0;2025-01-31T13:00:00+00:00;2025;1;31;13;31;25.64;217.78;2.3016;14.58;;13598.8;453.6
Location_D;37.964;23.7001;30.0;2025-01-31T14:00:00+00:00;2025;1;31;14;31;17.43;230.4;3.3065;15.58;;8705.1;298.9
Location_D;37.964;23.7001;30.0;2025-01-31T15:00:00+00:00;2025;1;31;15;31;7.72;241.15;7.0784;16.58;;2932.9;117.3
Location_D;37.964;23.7001;30.0;2025-02-01T07:00:00+00:00;2025;2;1;7;32;14.88;126.18;3.8412;8.58;;6578.5;204.6
Location_D;37.964;23.7001;30.0;2025-02-01T08:00:00+00:00;2025;2;1;8;32;23.64;138.2;2.4819;9.58;;12822.8;378.9
Location_D;37.964;23.7001;30.0;2025-02-01T09:00:00+00:00;2025;2;1;9;32;30.38;152.42;1.9716;10.58;;15632.6;513.6
Location_D;37.964;23.7001;30.0;2025-02-01T10:00:00+00:00;2025;2;1;10;32;34.34;168.76;1.7691;11.58;;17194.7;593.2
Location_D;37.964;23.7001;30.0;2025-02-01T11:00:00+00:00;2025;2;1;11;32;34.87;186.19;1.7454;12.58;;17378.3;610.8
Location_D;37.964;23.7001;30.0;2025-02-01T12:00:00+00:00;2025;2;1;12;32;31.89;203.01;1.888;13.58;;16206.1;565.1
Location_D;37.964;23.7001;30.0;2025-02-01T13:00:00+00:00;2025;2;1;13;32;25.9;217.91;2.2801;14.58;;13733.9;459.1
Location_D;37.964;23.7001;30.0;2025-02-01T14:00:00+00:00;2025;2;1;14;32;17.67;230.56;3.264;15.58;;8876.1;303.9
Location_D;37.964;23.7001;30.0;2025-02-01T15:00:00+00:00;2025;2;1;15;32;7.94;241.33;6.9031;16.58;;2998.9;121.4
Location_D;37.964;23.7001;30.0;2025-02-10T06:00:00+00:00;2025;2;10;6;41;6.55;113.71;8.1972;7.58;;2597.9;58.3
Location_D;37.964;23.7001;30.0;2025-02-10T07:00:00+00:00;2025;2;10;7;41;16.83;124.14;3.4187;8.58;;8155.2;250.4
Location_D;37.964;23.7001;30.0;2025-02-10T08:00:00+00:00;2025;2;10;8;41;25.85;136.37;2.2843;9.58;;13726.5;431.6
Location_D;37.964;23.7001;30.0;2025-02-10T09:00:00+00:00;2025;2;10;9;41;32.87;151.0;1.8381;10.58;;16525.1;570.2
Location_D;37.964;23.7001;30.0;2025-02-10T10:00:00+00:00;2025;2;10;10;41;37.04;168.02;1.6571;11.58;;18113.9;649.8
Location_D;37.964;23.7001;30.0;2025-02-10T11:00:00+00:00;2025;2;10;11;41;37.64;186.31;1.6346;12.58;;18299.7;665.3
Location_D;37.964;23.7001;30.0;2025-02-10T12:00:00+00:00;2025;2;10;12;41;34.56;203.92;1.7592;13.58;;17144.1;615.3
Location_D;37.964;23.7001;30.0;2025-02-10T13:00:00+00:00;2025;2;10;13;41;28.36;219.36;2.0987;14.58;;14771.7;507.1
Location_D;37.964;23.7001;30.0;2025-02-10T14:00:00+00:00;2025;2;10;14;41;19.89;232.32;2.9186;15.58;;11114.1;348.0
Location_D;37.964;23.7001;30.0;2025-02-10T15:00:00+00:00;2025;2;10;15;41;9.94;243.27;5.6193;16.58;;3605.6;158.1
Location_D;37.964;23.7001;30.0;2025-02-19T06:00:00+00:00;2025;2;19;6;50;8.64;111.46;6.3905;7.58;;3143.9;88.2
Location_D;37.964;23.7001;30.0;2025-02-19T07:00:00+00:00;2025;2;19;7;50;19.16;122.02;3.0237;8.58;;10163.3;284.9
Location_D;37.964;23.7001;30.0;2025-02-19T08:00:00+00:00;2025;2;19;8;50;28.44;134.5;2.0928;9.58;;14816.6;466.3
Location_D;37.964;23.7001;30.0;2025-02-19T09:00:00+00:00;2025;2;19;9;50;35.74;149.62;1.7088;10.58;;17652.4;604.5
Location_D;37.964;23.7001;30.0;2025-02-19T10:00:00+00:00;2025;2;19;10;50;40.1;167.47;1.5503;11.58;;19281.0;684.5
Location_D;37.964;23.7001;30.0;2025-02-19T11:00:00+00:00;2025;2;19;11;50;40.7;186.82;1.5312;12.58;;19611.5;700.8
Location_D;37.964;23.7001;30.0;2025-02-19T12:00:00+00:00;2025;2;19;12;50;37.43;205.33;1.6425;13.58;;18218.3;651.6
Location_D;37.964;23.7001;30.0;2025-02-19T13:00:00+00:00;2025;2;19;13;50;30.93;221.33;1.9404;14.58;;15860.4;546.0
Location_D;37.964;23.7001;30.0;2025-02-19T14:00:00+00:00;2025;2;19;14;50;22.16;234.56;2.6358;15.58;;12171.5;389.3
Location_D;37.964;23.7001;30.0;2025-02-19T15:00:00+00:00;2025;2;19;15;50;11.96;245.64;4.7248;16.58;;4737.0;199.0
Location_D;37.964;23.7001;30.0;2025-02-28T06:00:00+00:00;2025;2;28;6;59;11.06;109.15;5.0863;7.58;;4051.3;123.0
Location_D;37.964;23.7001;30.0;2025-02-28T07:00:00+00:00;2025;2;28;7;59;21.79;119.84;2.6787;8.58;;11947.1;324.1
Location_D;37.964;23.7001;30.0;2025-02-28T08:00:00+00:00;2025;2;28;8;59;31.33;132.59;1.9181;9.58;;15971.9;505.9
Location_D;37.964;23.7001;30.0;2025-02-28T09:00:00+00:00;2025;2;28;9;59;38.89;148.26;1.5901;10.58;;18837.1;643.5
Location_D;37.964;23.7001;30.0;2025-02-28T10:00:00+00:00;2025;2;28;10;59;43.42;167.11;1.4531;11.58;;20341.7;720.9
Location_D;37.964;23.7001;30.0;2025-02-28T11:00:00+00:00;2025;2;28;11;59;43.98;187.7;1.4385;12.58;;20570.0;734.0
Location_D;37.964;23.7001;30.0;2025-02-28T12:00:00+00:00;2025;2;28;12;59;40.42;207.23;1.54;13.58;;19449.0;681.5
Location_D;37.964;23.7001;30.0;2025-02-28T13:00:00+00:00;2025;2;28;13;59;33.55;223.77;1.8054;14.58;;16821.0;573.8
Location_D;37.964;23.7001;30.0;2025-02-28T14:00:00+00:00;2025;2;28;14;59;24.44;237.22;2.4062;15.58;;13133.9;416.0
Location_D;37.964;23.7001;30.0;2025-02-28T15:00:00+00:00;2025;2;28;15;59;13.96;248.38;4.0814;16.58;;6065.4;224.8
Location_D;37.964;23.7001;30.0;2025-03-01T06:00:00+00:00;2025;3;1;6;60;11.34;108.89;4.9669;7.58;;4215.8;129.3
Location_D;37.964;23.7001;30.0;2025-03-01T07:00:00+00:00;2025;3;1;7;60;22.09;119.59;2.6439;8.58;;12057.3;331.9
Location_D;37.964;23.7001;30.0;2025-03-01T08:00:00+00:00;2025;3;1;8;60;31.67;132.37;1.9;9.58;;15938.5;514.9
Location_D;37.964;23.7001;30.0;2025-03-01T09:00:00+00:00;2025;3;1;9;60;39.26;148.11;1.5778;10.58;;18879.5;653.3
Location_D;37.964;23.7001;30.0;2025-03-01T10:00:00+00:00;2025;3;1;10;60;43.8;167.08;1.4429;11.58;;20435.5;731.7
Location_D;37.964;23.7001;30.0;2025-03-01T11:00:00+00:00;2025;3;1;11;60;44.35;187.83;1.4289;12.58;;20612.5;745.4
Location_D;37.964;23.7001;30.0;2025-03-01T12:00:00+00:00;2025;3;1;12;60;40.76;207.47;1.5295;13.58;;19566.5;693.0
Location_D;37.964;23.7001;30.0;2025-03-01T13:00:00+00:00;2025;3;1;13;60;33.84;224.07;1.7918;14.58;;17028.3;580.6
Location_D;37.964;23.7001;30.0;2025-03-01T14:00:00+00:00;2025;3;1;14;60;24.69;237.54;2.3836;15.58;;13315.1;416.5
Location_D;37.964;23.7001;30.0;2025-03-01T15:00:00+00:00;2025;3;1;15;60;14.18;248.7;4.0215;16.58;;6277.3;219.6
Location_D;37.964;23.7001;30.0;2025-03-11T06:00:00+00:00;2025;3;11;6;70;14.3;106.27;3.9897;7.58;;6069.8;178.5
Location_D;37.964;23.7001;30.0;2025-03-11T07:00:00+00:00;2025;3;11;7;70;25.27;117.09;2.3329;8.58;;13351.8;386.7
Location_D;37.964;23.7001;30.0;2025-03-11T08:00:00+00:00;2025;3;11;8;70;35.12;130.16;1.7346;9.58;;17324.8;569.5
Location_D;37.964;23.7001;30.0;2025-03-11T09:00:00+00:00;2025;3;11;9;70;43.01;146.61;1.4642;10.58;;20137.0;705.1
Location_D;37.964;23.7001;30.0;2025-03-11T10:00:00+00:00;2025;3;11;10;70;47.72;166.91;1.3502;11.58;;21802.0;777.5
Location_D;37.964;23.7001;30.0;2025-03-11T11:00:00+00:00;2025;3;11;11;70;48.13;189.32;1.3416;12.58;;21767.9;784.2
Location_D;37.964;23.7001;30.0;2025-03-11T12:00:00+00:00;2025;3;11;12;70;44.12;210.21;1.4347;13.58;;20554.9;725.3
Location_D;37.964;23.7001;30.0;2025-03-11T13:00:00+00:00;2025;3;11;13;70;36.71;227.35;1.6701;14.58;;18011.7;609.0
Location_D;37.964;23.7001;30.0;2025-03-11T14:00:00+00:00;2025;3;11;14;70;27.13;240.95;2.1849;15.58;;14346.4;442.1
Location_D;37.964;23.7001;30.0;2025-03-11T15:00:00+00:00;2025;3;11;15;70;16.32;252.1;3.5192;16.58;;7905.5;243.3
Location_D;37.964;23.7001;30.0;2025-03-21T05:00:00+00:00;2025;3;21;5;80;5.79;94.01;9.1127;6.58;;2159.2;45.6
Location_D;37.964;23.7001;30.0;2025-03-21T06:00:00+00:00;2025;3;21;6;80;17.39;103.62;3.3146;7.58;;8553.4;255.2
Location_D;37.964;23.7001;30.0;2025-03-21T07:00:00+00:00;2025;3;21;7;80;28.55;114.51;2.0859;8.58;;14748.5;470.7
Location_D;37.964;23.7001;30.0;2025-03-21T08:00:00+00:00;2025;3;21;8;80;38.68;127.84;1.5977;9.58;;18733.9;655.2
Location_D;37.964;23.7001;30.0;2025-03-21T09:00:00+00:00;2025;3;21;9;80;46.86;145.04;1.369;10.58;;21426.8;791.1
Location_D;37.964;23.7001;30.0;2025-03-21T10:00:00+00:00;2025;3;21;10;80;51.73;166.9;1.2726;11.58;;22953.8;868.3
Location_D;37.964;23.7001;30.0;2025-03-21T11:00:00+00:00;2025;3;21;11;80;51.94;191.28;1.2691;12.58;;23094.1;879.6
Location_D;37.964;23.7001;30.0;2025-03-21T12:00:00+00:00;2025;3;21;12;80;47.41;213.49;1.3569;13.58;;21663.7;824.0
Location_D;37.964;23.7001;30.0;2025-03-21T13:00:00+00:00;2025;3;21;13;80;39.44;231.07;1.5716;14.58;;18993.7;705.8
Location_D;37.964;23.7001;30.0;2025-03-21T14:00:00+00:00;2025;3;21;14;80;29.44;244.67;2.0283;15.58;;15263.0;534.8
Location_D;37.964;23.7001;30.0;2025-03-21T15:00:00+00:00;2025;3;21;15;80;18.35;255.72;3.1492;16.58;;9726.8;326.3
Location_D;37.964;23.7001;30.0;2025-03-21T16:00:00+00:00;2025;3;21;16;80;6.78;265.43;7.9471;17.58;;2443.9;108.1
Location_D;37.964;23.7001;30.0;2025-03-31T05:00:00+00:00;2025;3;31;5;90;8.75;91.36;6.3189;6.58;;3166.6;76.4
Location_D;37.964;23.7001;30.0;2025-03-31T06:00:00+00:00;2025;3;31;6;90;20.45;100.93;2.8428;7.58;;11348.9;281.6
Location_D;37.964;23.7001;30.0;2025-03-31T07:00:00+00:00;2025;3;31;7;90;31.78;111.82;1.8938;8.58;;15986.1;491.6
Location_D;37.964;23.7001;30.0;2025-03-31T08:00:00+00:00;2025;3;31;8;90;42.18;125.34;1.4873;9.58;;19932.7;671.2
Location_D;37.964;23.7001;30.0;2025-03-31T09:00:00+00:00;2025;3;31;9;90;50.68;143.3;1.2915;10.58;;22531.2;802.7
Location_D;37.964;23.7001;30.0;2025-03-31T10:00:00+00:00;2025;3;31;10;90;55.72;166.96;1.2094;11.58;;24126.7;867.7
Location_D;37.964;23.7001;30.0;2025-03-31T11:00:00+00:00;2025;3;31;11;90;55.67;193.67;1.2101;12.58;;24127.2;867.1
Location_D;37.964;23.7001;30.0;2025-03-31T12:00:00+00:00;2025;3;31;12;90;50.55;217.23;1.2938;13.58;;22534.1;801.0
Location_D;37.964;23.7001;30.0;2025-03-31T13:00:00+00:00;2025;3;31;13;90;42.01;235.1;1.4922;14.58;;19894.6;677.6
Location_D;37.964;23.7001;30.0;2025-03-31T14:00:00+00:00;2025;3;31;14;90;31.6;248.56;1.9037;15.58;;16071.0;504.1
Location_D;37.964;23.7001;30.0;2025-03-31T15:00:00+00:00;2025;3;31;15;90;20.26;259.43;2.8674;16.58;;11446.7;298.4
Location_D;37.964;23.7001;30.0;2025-03-31T16:00:00+00:00;2025;3;31;16;90;8.58;269.01;6.4351;17.58;;3213.1;101.1
Location_D;37.964;23.7001;30.0;2025-04-01T05:00:00+00:00;2025;4;1;5;91;9.04;91.09;6.1312;6.58;;3255.7;73.1
Location_D;37.964;23.7001;30.0;2025-04-01T06:00:00+00:00;2025;4;1;6;91;20.75;100.66;2.804;7.58;;11488.4;272.1
Location_D;37.964;23.7001;30.0;2025-04-01T07:00:00+00:00;2025;4;1;7;91;32.1;111.54;1.8772;8.58;;16202.3;480.8
Location_D;37.964;23.7001;30.0;2025-04-01T08:00:00+00:00;2025;4;1;8;91;42.52;125.08;1.4777;9.58;;20052.1;660.4
Location_D;37.964;23.7001;30.0;2025-04-01T09:00:00+00:00;2025;4;1;9;91;51.06;143.11;1.2846;10.58;;22749.9;791.8
Location_D;37.964;23.7001;30.0;2025-04-01T10:00:00+00:00;2025;4;1;10;91;56.11;166.97;1.2038;11.58;;24112.3;860.4
Location_D;37.964;23.7001;30.0;2025-04-01T11:00:00+00:00;2025;4;1;11;91;56.03;193.92;1.2049;12.58;;24075.0;863.5
Location_D;37.964;23.7001;30.0;2025-04-01T12:00:00+00:00;2025;4;1;12;91;50.86;217.63;1.2883;13.58;;22703.5;800.8
Location_D;37.964;23.7001;30.0;2025-04-01T13:00:00+00:00;2025;4;1;13;91;42.25;235.51;1.4852;14.58;;19922.4;678.6
Location_D;37.964;23.7001;30.0;2025-04-01T14:00:00+00:00;2025;4;1;14;91;31.8;248.96;1.8927;15.58;;16174.9;506.0
Location_D;37.964;23.7001;30.0;2025-04-01T15:00:00+00:00;2025;4;1;15;91;20.45;259.8;2.843;16.58;;11446.2;301.1
Location_D;37.964;23.7001;30.0;2025-04-01T16:00:00+00:00;2025;4;1;16;91;8.75;269.36;6.3165;17.58;;3247.5;101.0
Location_D;37.964;23.7001;30.0;2025-04-11T05:00:00+00:00;2025;4;11;5;101;11.87;88.48;4.7577;6.58;;4557.4;127.0
Location_D;37.964;23.7001;30.0;2025-04-11T06:00:00+00:00;2025;4;11;6;101;23.64;97.95;2.4819;7.58;;12810.6;342.1
Location_D;37.964;23.7001;30.0;2025-04-11T07:00:00+00:00;2025;4;11;7;101;35.13;108.73;1.7342;8.58;;17385.2;555.0
Location_D;37.964;23.7001;30.0;2025-04-11T08:00:00+00:00;2025;4;11;8;101;45.81;122.34;1.393;9.58;;20989.2;735.0
Location_D;37.964;23.7001;30.0;2025-04-11T09:00:00+00:00;2025;4;11;9;101;54.69;141.08;1.2246;10.58;;23732.2;865.5
Location_D;37.964;23.7001;30.0;2025-04-11T10:00:00+00:00;2025;4;11;10;101;59.94;167.0;1.1547;11.58;;25008.0;933.4
Location_D;37.964;23.7001;30.0;2025-04-11T11:00:00+00:00;2025;4;11;11;101;59.57;196.69;1.1591;12.58;;25036.7;936.1
Location_D;37.964;23.7001;30.0;2025-04-11T12:00:00+00:00;2025;4;11;12;101;53.75;221.73;1.2391;13.58;;23572.8;874.0
